model,ablation,fold,subset,actual,predicted,count,run_id,generation,representation,window_size_frames,seed,balancing,scenario,strategy,configuration_id
svm,r0_flat,1,test,fatigue,alert,32,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,1,test,fatigue,fatigue,1,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,1,test,fatigue,distraction,34,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,1,test,distraction,alert,98,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,1,test,distraction,fatigue,2,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,1,test,distraction,distraction,279,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,alert,alert,772,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,alert,fatigue,47,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,alert,distraction,261,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,fatigue,alert,12,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,fatigue,fatigue,1,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,fatigue,distraction,4,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,distraction,alert,46,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,distraction,fatigue,4,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,distraction,distraction,26,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,alert,alert,1313,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,alert,fatigue,65,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,alert,distraction,193,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,fatigue,alert,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,fatigue,fatigue,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,fatigue,distraction,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,distraction,alert,105,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,distraction,fatigue,9,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,distraction,distraction,179,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,alert,alert,698,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,alert,fatigue,22,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,alert,distraction,266,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,fatigue,alert,11,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,fatigue,fatigue,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,fatigue,distraction,2,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,distraction,alert,87,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,distraction,fatigue,4,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,distraction,distraction,61,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,alert,alert,1084,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,alert,fatigue,21,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,alert,distraction,262,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,fatigue,alert,15,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,fatigue,fatigue,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,fatigue,distraction,6,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,distraction,alert,35,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,distraction,fatigue,9,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,distraction,distraction,68,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,alert,alert,726,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,alert,fatigue,49,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,alert,distraction,237,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,fatigue,alert,11,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,fatigue,fatigue,2,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,fatigue,distraction,4,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,distraction,alert,51,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,distraction,fatigue,7,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,distraction,distraction,38,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,alert,alert,721,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,alert,fatigue,48,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,alert,distraction,188,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,fatigue,alert,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,fatigue,fatigue,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,fatigue,distraction,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,distraction,alert,96,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,distraction,fatigue,9,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,distraction,distraction,33,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,alert,alert,724,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,alert,fatigue,182,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,alert,distraction,108,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,fatigue,alert,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,fatigue,fatigue,4,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,fatigue,distraction,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,distraction,alert,66,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,distraction,fatigue,27,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,distraction,distraction,69,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,alert,alert,656,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,alert,fatigue,235,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,alert,distraction,197,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,fatigue,alert,14,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,fatigue,fatigue,8,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,fatigue,distraction,45,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,distraction,alert,18,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,distraction,fatigue,64,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,distraction,distraction,297,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,alert,alert,817,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,alert,fatigue,69,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,alert,distraction,194,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,fatigue,alert,13,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,fatigue,fatigue,4,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,fatigue,distraction,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,distraction,alert,34,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,distraction,fatigue,7,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,distraction,distraction,35,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,alert,alert,1387,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,alert,fatigue,55,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,alert,distraction,129,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,fatigue,alert,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,fatigue,fatigue,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,fatigue,distraction,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,distraction,alert,87,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,distraction,fatigue,16,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,distraction,distraction,190,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,alert,alert,682,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,alert,fatigue,92,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,alert,distraction,212,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,fatigue,alert,8,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,fatigue,fatigue,5,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,fatigue,distraction,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,distraction,alert,78,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,distraction,fatigue,3,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,distraction,distraction,71,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,alert,alert,1209,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,alert,fatigue,25,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,alert,distraction,133,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,fatigue,alert,13,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,fatigue,fatigue,2,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,fatigue,distraction,6,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,distraction,alert,29,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,distraction,fatigue,8,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,distraction,distraction,75,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,alert,alert,754,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,alert,fatigue,160,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,alert,distraction,98,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,fatigue,alert,12,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,fatigue,fatigue,5,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
